id;text;sber;vtb;gazprom;alfabank;raiffeisen;rshb;company
1876;RT @zuzino_shtab: Однушка на пятом этаже этой пятиэтажки в Зюзино стоит 5,3 млн. С ипотекой Сбербанка на 15 лет в сумме выйдет 12 млн;0;NULL;NULL;NULL;NULL;NULL;NULL
630;ну чтож. теперь я гордый клиент альфа банка. @ Альфа-Банк;NULL;NULL;NULL;1;NULL;NULL;NULL
6107;Поврежденные рубли можно поменять в Сбербанке на Сахалине;0;NULL;NULL;NULL;NULL;NULL;NULL
12325;RT @PrussianHo: баланс по телефону втб 24  Узнать;NULL;0;NULL;NULL;NULL;NULL;NULL
15025;Думаете, Сбербанк опечален санкциями? Банк, который как миниму 2 рада уже обворовал всю страну? Ха! Ха! Ха!;-1;NULL;NULL;NULL;NULL;NULL;NULL
16988;"TotalEnergies списала $3,5 млрд от обесценения своей доли в ""НОВАТЭКе""";NULL;NULL;NULL;NULL;NULL;NULL;-1
18883;Чертовы сбербанки Мы опять лохи с:;-1;NULL;NULL;NULL;NULL;NULL;NULL
1954;Взять кредит на свадьбу в мурманске сбербанк;0;NULL;NULL;NULL;NULL;NULL;NULL
10562;| Ипотечное кредитование в втб 24;NULL;0;NULL;NULL;NULL;NULL;NULL
3758;RT @roreBarkan: GM продал Opel "Магне" и Сбербанку #FF_RU;0;NULL;NULL;NULL;NULL;NULL;NULL
18353;ипотечные кредиты в сбербанке россии;0;NULL;NULL;NULL;NULL;NULL;NULL
6311;RT @fyjovevalyra: выгодный кредит в россельхозбанке молодая семья;NULL;NULL;NULL;NULL;NULL;0;NULL
14086;@idontsov У меня вообще не работают #втб24 #мтс;NULL;-1;NULL;NULL;NULL;NULL;NULL
6106;В «Газпроме» предложили исключить валютную конкуренцию при поставках газа;NULL;NULL;NULL;NULL;NULL;NULL;1
2520;Про100 наш ответ VISA: Сбербанк начал выпускать по всей стране карты на основе российской платежной системы;0;NULL;NULL;NULL;NULL;NULL;NULL
8083;До конца года акции ВТБ могут вырасти еще на 4-6%;NULL;1;NULL;NULL;NULL;NULL;NULL
19706;ВТБ размещает однодневные облигации на 100 млрд рублей с доходностью 6,94% годовых;NULL;0;NULL;NULL;NULL;NULL;NULL
15659;Акции «Сбербанка» снижаются на открытии после публикации отчета;-1;NULL;NULL;NULL;NULL;NULL;NULL
18095;ВТБ разместит 2 августа однодневные бонды серии КС-4-515 на 150 млрд руб. по цен;NULL;0;NULL;NULL;NULL;NULL;NULL
17334;сбербанк отзывы по кредиту;0;NULL;NULL;NULL;NULL;NULL;NULL
12409;RT @NSiwoh: Сбербанк представил тестовую версию своего нового сайта. Специалисты отмечают, что банку удалось, сохранив простоту и лаконич...;0;NULL;NULL;NULL;NULL;NULL;NULL
1906;Кредиты сбербанк в курске;0;NULL;NULL;NULL;NULL;NULL;NULL
16801;инструкция режим торгов т сбер  #т #торгов;0;NULL;NULL;NULL;NULL;NULL;NULL
10749;Оплата ЖКХ через Сбербанк Онлайн;0;NULL;NULL;NULL;NULL;NULL;NULL
1705;Дополнительным фактором роста выработки в отчетный период в певрой ценовой зоне стали загрузка парогазовых блоков Шатурской ГРЭС и Сургутской ГРЭС-2, находившихся в первом полугодии 2021 года в ремонте.;NULL;NULL;NULL;NULL;NULL;NULL;NULL
14423;Евросоюз включит в список санкций из-за ситуации на востоке Украине Сбербанк и ВТБ. Об этом пишет The Wall S;-1;-1;NULL;NULL;NULL;NULL;NULL
5853;Как оформить кредит в уралсиб банке;NULL;NULL;NULL;NULL;NULL;NULL;NULL
12183;кредит в сбербанке на строительство;0;NULL;NULL;NULL;NULL;NULL;NULL
18932;Получить кредит на карту сбербанка;0;NULL;NULL;NULL;NULL;NULL;NULL
17503;кредит через сбербанк онлайн;0;NULL;NULL;NULL;NULL;NULL;NULL
12666;Кредит юридические лица сбербанк рф;0;NULL;NULL;NULL;NULL;NULL;NULL
13973;Youtube получить кредитную карту райффайзенбанка;NULL;NULL;NULL;NULL;0;NULL;NULL
13497;ВТБ разместил 63% выпуска однодневных бондов серии КС-4-493 на 94,5 млрд рублей;NULL;0;NULL;NULL;NULL;NULL;NULL
3325;@o_tiahnybok @aronets да я уже давно по городу (Николаев) хожу и косо смотрю на Сбербанк России, что он у нас делает?;-1;NULL;NULL;NULL;NULL;NULL;NULL
11591;Оставить заявку на кредит в сбербанк;0;NULL;NULL;NULL;NULL;NULL;NULL
1223;@abunyasha альфабанк закрыли;NULL;NULL;NULL;-1;NULL;NULL;NULL
3768;кредит на год в сбербанке;0;NULL;NULL;NULL;NULL;NULL;NULL
3516;Райффайзен банк кредиты на авто;NULL;NULL;NULL;NULL;0;NULL;NULL
10365;кредиты сбербанк по зарплатной карте;0;NULL;NULL;NULL;NULL;NULL;NULL
18560;Как узнать могу ли я взять кредит в альфа банке;NULL;NULL;NULL;0;NULL;NULL;NULL
1664;VEON остановил смену юрисдикции с Бермудских островов на Великобританию;NULL;NULL;NULL;NULL;NULL;NULL;1
5908;интернет банк втб 24 проверить баланс;NULL;0;NULL;NULL;NULL;NULL;NULL
10237;«Коммерсантъ» сообщил о продаже доступа к Spotify и Netflix в даркнете;NULL;NULL;NULL;NULL;NULL;NULL;-1
18455;Заявка в ВТБ 24;NULL;0;NULL;NULL;NULL;NULL;NULL
1033;RT @vtbnpf: НПФ ВТБ Пенсионный фонд вошел в ТОП-5 лидеров рынка по объему пенсионных накоплений:;NULL;1;NULL;NULL;NULL;NULL;NULL
7356;RT @GazetaRu: Сбербанк увеличивает выдачу ипотечных кредитов и по банковским картам на 61%.;1;NULL;NULL;NULL;NULL;NULL;NULL
429;Сбербанк кредит наличными оформить заявку;0;NULL;NULL;NULL;NULL;NULL;NULL
19044;договор по кредитной карте сбербанка;0;NULL;NULL;NULL;NULL;NULL;NULL
640;кредит наличными в россельхозбанке;NULL;NULL;NULL;NULL;NULL;0;NULL
11036;Узнать о погашении кредита альфабанк;NULL;NULL;NULL;0;NULL;NULL;NULL
2264;#добавить_новость Банк УРАЛСИБ повысил ставки по вкладам в рублях для частных лиц: С 2...  #новосибирск;NULL;NULL;NULL;NULL;NULL;NULL;NULL
7249;газпромбанк оформить кредитную карту;NULL;NULL;0;NULL;NULL;NULL;NULL
15432;RT @RussianNewsline: ЕС ввел санкции против Сбербанка, ВТБ, ВЭБа и Газпромбанка: Под новые санкции ЕС попадают Сбербанк, ВТБ, Газпр...;-1;-1;-1;NULL;NULL;NULL;NULL
9803;RT @posakafbara: кредит 5 миллионов сбербанк;0;NULL;NULL;NULL;NULL;NULL;NULL
326;Акции «Россети Ленэнерго» можно удерживать в портфелях;NULL;NULL;NULL;NULL;NULL;NULL;0
10736;Сбербанк кредит наличными оформить заявку;0;NULL;NULL;NULL;NULL;NULL;NULL
10708;Дает ли сбербанк кредит под залог квартиры;0;NULL;NULL;NULL;NULL;NULL;NULL
10006;Удобная оплата услуг детских садов в Сбербанке;1;NULL;NULL;NULL;NULL;NULL;NULL
18303;RT @xlerMauzy: #Как Оформить Кредит В Сбер Банк Россиии;0;NULL;NULL;NULL;NULL;NULL;NULL
1989;Досрочное погашения кредита в втб 24;NULL;0;NULL;NULL;NULL;NULL;NULL
9910;Первые &amp,quot,олимпийские&amp,quot, карты VISA приобрели в &amp,quot,Молодежном&amp,quot, офисе Сбербанка на саммите АТЭС;0;NULL;NULL;NULL;NULL;NULL;NULL
18033;Правительство России обяжет Роснефть, РЖД и Сбербанк ввести корпоративный кодекс  #стартап #бизнес;0;NULL;NULL;NULL;NULL;NULL;NULL
3259;Сбербанк проводит акцию "Снимайте наличные средства по кредитным картам без комиссии!"  #ннов;0;NULL;NULL;NULL;NULL;NULL;NULL
1100;Я так понял из телерекламы, что платить по кредитам Сбербанка под силу только богам...;-1;NULL;NULL;NULL;NULL;NULL;NULL
1472;| Процентные ставки по кредитам в втб 24;NULL;0;NULL;NULL;NULL;NULL;NULL
17449;В Сочи появятся банкоматы Сбербанка на китайском и французском языках;0;NULL;NULL;NULL;NULL;NULL;NULL
17736;Работница Сбербанка и детдомовец похитили деньги у сирот в Кузбассе #news;-1;NULL;NULL;NULL;NULL;NULL;NULL
12817;"Акции ""НОВАТЭКа"" могут продолжить рост в апреле ближе к дате отсечки";NULL;NULL;NULL;NULL;NULL;NULL;1
